8.3  364.473107  66.53522519  47.77383846
8.4  368.0549603  63.34193218  48.2011027
8.5  371.6200184  60.06574261  48.6373119
8.6  375.1683601  56.70704518  49.08203254
8.7  378.7000636  53.26622675  49.53484426
8.8  382.2152071  49.74367241  49.99534003
8.9  385.7138682  46.13976539  50.46312609
9  389.1961242  42.45488718  50.93782195
9.1  392.662052  38.68941742  51.41906029
9.2  396.1117281  34.84373403  51.90648682
9.3  399.5452288  30.91821311  52.39976006
9.4  402.9626299  26.91322903  52.89855115
9.5  406.3640069  22.82915438  53.40254358
9.6  409.749435  18.66636001  53.91143295
9.7  413.1189889  14.42521505  54.42492661
9.8  416.472743  10.10608687  54.94274342
9.9  419.8107715  5.709341143  55.46461339
10  423.133148  1.235341806  55.99027734
10.1  426.439946  -3.315548898  56.51948659
10.2  429.7312385  -7.942970428  57.05200261
10.3  433.0070983  -12.64656393  57.58759666
10.4  436.2675976  -17.42597224  58.12604949
10.5  439.5128086  -22.28083987  58.66715099
10.6  442.7428028  -27.21081298  59.21069981
10.7  445.9576517  -32.2155394  59.7565031
10.8  449.1574262  -37.29466863  60.30437617


# Initial Velocity :    75 meters per second . 
0  0  0  100
0.1  7.054476812  7.005503554  98.84148132
0.2  14.07587538  13.88028867  97.69332005
0.3  21.0643508  20.62496828  96.5555956
0.4  28.02005745  27.24015246  95.42839081
0.5  34.94314899  33.72644839  94.311792
0.6  41.83377835  40.08446043  93.20588911
0.7  48.69209773  46.31479011  92.11077573
0.8  55.51825865  52.41803611  91.0265492
0.9  62.31241189  58.39479434  89.95331071
1  69.07470753  64.24565789  88.89116536
1.1  75.80529495  69.97121708  87.84022222
1.2  82.50432283  75.57205946  86.80059445
1.3  89.17193916  81.04876981  85.77239932
1.4  95.80829123  86.40193019  84.75575832
1.5  102.4135256  91.63211993  83.75079716
1.6  108.9877882  96.73991563  82.7576459
1.7  115.5312243  101.7258912  81.77643894
1.8  122.0439784  106.5906178  80.80731508
1.9  128.5261944  111.3346641  79.85041755
2  134.9780155  115.9585958  78.90589402
2.1  141.3995841  120.4629762  77.97389662
2.2  147.7910422  124.8483658  77.05458195
2.3  154.1525309  129.1153227  76.14811101
2.4  160.4841908  133.2644021  75.25464922
2.5  166.7861617  137.2961567  74.37436636
2.6  173.0585828  141.2111368  73.50743647
2.7  179.3015927  145.0098898  72.6540378
2.8  185.5153293  148.6929607  71.81435264
2.9  191.6999299  152.2608919  70.98856726
3  197.8555311  155.7142234  70.17687168
3.1  203.9822688  159.0534925  69.37945953
3.2  210.0802784  162.2792341  68.59652779
3.3  216.1496946  165.3919804  67.82827656
3.4  222.1906515  168.3922613  67.07490876
3.5  228.2032825  171.2806041  66.33662984
3.6  234.1877204  174.0575338  65.61364739
3.7  240.1440975  176.7235726  64.90617075
3.8  246.0725453  179.2792407  64.21441058
3.9  251.9731948  181.7250555  63.53857841
4  257.8461763  184.0615321  62.87888605
4.1  263.6916195  186.2891832  62.23554512
4.2  269.5096536  188.4085191  61.60876637
4.3  275.3004072  190.4200476  60.99875909
4.4  281.064008  192.3242744  60.40573038
4.5  286.8005835  194.1217024  59.82988447
4.6  292.5102603  195.8128325  59.27142191
4.7  298.1931646  197.3981631  58.73053878
4.8  303.8494219  198.8781904  58.20742588
4.9  309.4791572  200.253408  57.70226783
5  315.0824949  201.5243074  57.2152422
5.1  320.6595586  202.6913777  56.74651861
5.2  326.2104716  203.7551059  56.29625775
5.3  331.7353566  204.7159765  55.86461053
5.4  337.2343355  205.5744718  55.45171708
5.5  342.7075299  206.3310717  55.05770585
5.6  348.1550606  206.9862542  54.68269266
5.7  353.577048  207.5404947  54.32677986
5.8  358.9736118  207.9942666  53.99005545
5.9  364.3448713  208.3480409  53.67259223
6  369.6909451  208.6022865  53.37444705
6.1  375.0119513  208.7574702  53.09566011
6.2  380.3080075  208.8140564  52.83625428
6.3  385.5792306  208.7725074  52.59623456
6.4  390.8257371  208.6332835  52.37558756
6.5  396.0476429  208.3968425  52.1742811
6.6  401.2450633  208.0636403  51.99226392
6.7  406.4181131  207.6341308  51.82946544
6.8  411.5669066  207.1087653  51.6857957
6.9  416.6915576  206.4879934  51.5611453
7  421.7921793  205.7722625  51.45538555
7.1  426.8688843  204.9620179  51.36836865
7.2  431.9217847  204.0577026  51.29992803
7.3  436.9509923  203.0597578  51.24987876
7.4  441.956618  201.9686225  51.21801806
7.5  446.9387725  200.7847336  51.20412591
7.6  451.8975658  199.5085262  51.20796575
7.7  456.8331074  198.1404331  51.22928526
7.8  461.7455065  196.680885  51.26781718
7.9  466.6348714  195.130311  51.32328025
8  471.5013102  193.4891377  51.39538013
8.1  476.3449305  191.75779  51.48381044
8.2  481.1658391  189.9366907  51.58825378
8.3  485.9641427  188.0262606  51.7083828
8.4  490.7399471  186.0269187  51.84386124
8.5  495.4933579  183.9390819  51.99434508
8.6  500.2244801  181.763165  52.15948353
8.7  504.9334182  179.4995811  52.33892018
8.8  509.6202762  177.1487412  52.53229398
8.9  514.2851577  174.7110546  52.7392403
9  518.9281656  172.1869283  52.95939192
9.1  523.5494027  169.5767679  53.19237995
9.2  528.1489708  166.8809765  53.43783475
9.3  532.7269718  164.0999558  53.69538684
9.4  537.2835066  161.2341054  53.96466764
9.5  541.8186759  158.2838231  54.24531031
9.6  546.33258  155.2495048  54.53695039
9.7  550.8253185  152.1315444  54.83922653
9.8  555.2969907  148.9303343  55.15178104
9.9  559.7476953  145.6462647  55.47426048
10  564.1775307  142.2797242  55.80631615
10.1  568.5865947  138.8310995  56.14760452
10.2  572.9749847  135.3007755  56.49778767
10.3  577.3427977  131.6891352  56.8565336
10.4  581.6901301  127.99656  57.22351658
10.5  586.0170781  124.2234294  57.59841735
10.6  590.3237371  120.370121  57.9809234
10.7  594.6102022  116.4370109  58.37072914
10.8  598.8765683  112.4244732  58.76753601
10.9  603.1229295  108.3328803  59.17105264
11  607.3493796  104.162603  59.58099487
11.1  611.556012  99.91401015  59.99708587
11.2  615.7429196  95.58746902  60.41905611
11.3  619.910195  91.1833451  60.84664339
11.4  624.0579301  86.70200216  61.2795928
11.5  628.1862165  82.1438023  61.71765668
11.6  632.2951456  77.50910588  62.16059457
11.7  636.384808  72.7982716  62.60817315
11.8  640.4552941  68.01165646  63.0601661
11.9  644.5066938  63.14961581  63.51635405
12  648.5390966  58.2125033  63.97652445
12.1  652.5525916  53.20067095  64.44047144
12.2  656.5472674  48.11446912  64.90799573
12.3  660.5232123  42.95424652  65.37890447
12.4  664.480514  37.72035023  65.85301111
12.5  668.4192601  32.41312572  66.33013523
12.6  672.3395376  27.03291681  66.81010243
12.7  676.2414329  21.58006572  67.29274416
12.8  680.1250324  16.05491307  67.77789759
12.9  683.9904218  10.45779789  68.2654054
13  687.8376865  4.789057596  68.7551157
13.1  691.6669115  -0.9509719559  69.24688184
13.2  695.4781813  -6.761956494  69.74056225
13.3  699.2715802  -12.64356331  70.23602033
13.4  703.047192  -18.59546127  70.73312425
13.5  706.8051  -24.61732076  71.23174685
13.6  710.5453873  -30.70881375  71.73176546
13.7  714.2681365  -36.86961372  72.23306178
13.8  717.9734298  -43.0993957  72.73552174
13.9  721.6613491  -49.39783622  73.23903535
14  725.3319759  -55.76461337  73.74349658
14.1  728.9853912  -62.19940669  74.24880324
14.2  732.6216757  -68.70189727  74.7548568
14.3  736.2409098  -75.27176769  75.26156235
14.4  739.8431734  -81.90870198  75.7688284


# Initial Velocity :    100 meters per second . 
0  0  0  125
0.1  8.818096015  8.769122754  123.7237698
0.2  17.59484422  17.39925751  122.4574474
0.3  26.3304385  25.89105597  121.2010715
0.4  35.02507182  34.24516681  119.9546828
0.5  43.67893624  42.46223562  118.7183239
0.6  52.29222294  50.542905  117.4920395
0.7  60.86512217  58.48781452  116.2758764
0.8  69.39782331  66.29760075  115.0698836
0.9  77.89051486  73.97289729  113.8741123
1  86.34338441  81.51433474  112.6886156
1.1  94.75661869  88.92254078  111.5134494
1.2  103.1304035  96.19814013  110.3486715
1.3  111.464924  103.3417546  109.1943423
1.4  119.760364  110.354003  108.0505243
1.5  128.016907  117.2355013  106.9172828
1.6  136.2347353  123.9868626  105.7946854
1.7  144.4140304  130.6086972  104.6828021
1.8  152.5549731  137.1016124  103.5817055
1.9  160.657743  143.4662126  102.491471
2  168.7225193  149.7030996  101.4121764
2.1  176.7494801  155.8128721  100.343902
2.2  184.7388027  161.7961263  99.28673111
2.3  192.6906636  167.6534554  98.2407495
2.4  200.6052385  173.3854497  97.2060457
2.5  208.4827021  178.9926971  96.18271098
2.6  216.3232285  184.4757824  95.17083931
2.7  224.1269909  189.8352878  94.17052743
2.8  231.8941617  195.0717929  93.1818748
2.9  239.6249124  200.1858743  92.20498364
3  247.3194138  205.1781061  91.23995886
3.1  254.977836  210.0490596  90.28690811
3.2  262.600348  214.7993036  89.34594169
3.3  270.1871182  219.4294039  88.41717257
3.4  277.7383143  223.939924  87.50071631
3.5  285.2541031  228.3314246  86.59669101
3.6  292.7346505  232.6044638  85.70521728
3.7  300.1801219  236.7595969  84.82641813
3.8  307.5906816  240.7973769  83.9604189
3.9  314.9664935  244.7183541  83.10734714
4  322.3077203  248.523076  82.26733257
4.1  329.6145244  252.212088  81.44050685
4.2  336.887067  255.7859324  80.62700352
4.3  344.1255089  259.2451493  79.82695783
4.4  351.33001  262.5902762  79.04050654
4.5  358.5007293  265.8218481  78.26778777
4.6  365.6378254  268.9403974  77.50894078
4.7  372.7414557  271.9464541  76.76410574
4.8  379.8117774  274.8405457  76.03342349
4.9  386.8489465  277.6231971  75.31703532
5  393.8531186  280.2949309  74.61508263
5.1  400.8244482  282.8562672  73.92770668
5.2  407.7630895  285.3077237  73.25504826
5.3  414.6691957  287.6498155  72.59724736
5.4  421.5429194  289.8830555  71.95444281
5.5  428.3844123  292.007954  71.32677188
5.6  435.1938257  294.0250192  70.71436997
5.7  441.9713099  295.9347565  70.1173701
5.8  448.7170147  297.7376693  69.53590257
5.9  455.4310891  299.4342585  68.97009446
6  462.1136814  301.0250226  68.42006922
6.1  468.7649392  302.5104578  67.88594618
6.2  475.3850094  303.8910581  67.36784007
6.3  481.9740383  305.1673149  66.86586056
6.4  488.5321714  306.3397175  66.38011173
6.5  495.0595536  307.408753  65.91069161
6.6  501.5563291  308.374906  65.45769167
6.7  508.0226414  309.2386588  65.02119631
6.8  514.4586333  310.0004918  64.6012824
6.9  520.864447  310.6608827  64.19801876
7  527.2402241  311.2203072  63.81146574
7.1  533.5861053  311.6792387  63.4416747
7.2  539.9022309  312.0381486  63.08868762
7.3  546.1887403  312.2975056  62.75253668
7.4  552.4457725  312.4577768  62.43324385
7.5  558.6734656  312.5194266  62.13082052
7.6  564.8719572  312.4829175  61.84526721
7.7  571.0413843  312.3487097  61.57657323
7.8  577.1818831  312.1172614  61.32471645
7.9  583.2935892  311.7890286  61.08966306
8  589.3766378  311.364465  60.87136743
8.1  595.4311631  310.8440224  60.66977195
8.2  601.4572989  310.2281502  60.48480696
8.3  607.4551783  309.5172961  60.3163907
8.4  613.4249338  308.7119053  60.16442935
8.5  619.3666974  307.8124211  60.02881707
8.6  625.2806001  306.8192848  59.90943614
8.7  631.1667727  305.7329354  59.80615707
8.8  637.0253452  304.55381  59.71883888
8.9  642.8564471  303.2823438  59.64732927
9  648.660207  301.9189695  59.591465
9.1  654.4367533  300.4641183  59.55107218
9.2  660.1862135  298.918219  59.52596666
9.3  665.9087147  297.2816985  59.51595447
9.4  671.6043832  295.5549818  59.52083222
9.5  677.2733449  293.7384919  59.54038765
9.6  682.915725  291.8326495  59.57440007
9.7  688.5316481  289.8378738  59.62264094
9.8  694.1212383  287.7545817  59.6848744
9.9  699.6846191  285.5831883  59.76085781
10  705.2219133  283.3241066  59.85034238
10.1  710.7332433  280.9777479  59.9530737
10.2  716.2187309  278.5445214  60.06879235
10.3  721.6784971  276.0248344  60.1972345
10.4  727.1126627  273.4190923  60.33813246
10.5  732.5213476  270.7276986  60.49121528
10.6  737.9046713  267.951055  60.65620932
10.7  743.2627528  265.0895612  60.83283878
10.8  748.5957104  262.143615  61.02082628
10.9  753.9036618  259.1136124  61.21989335
11  759.1867245  255.9999476  61.42976096
11.1  764.445015  252.8030129  61.65014998
11.2  769.6786495  249.5231987  61.88078167
11.3  774.8877437  246.1608936  62.12137809
11.4  780.0724126  242.7164844  62.37166256
11.5  785.2327707  239.1903562  62.63136001
11.6  790.368932  235.582892  62.90019736
11.7  795.48101  231.8944733  63.17790389
11.8  800.5691176  228.1254797  63.46421149
11.9  805.6333673  224.276289  63.75885505
12  810.6738708  220.3472772  64.06157263
12.1  815.6907395  216.3388185  64.37210576
12.2  820.6840842  212.2512857  64.69019967
12.3  825.6540153  208.0850493  65.01560343
12.4  830.6006426  203.8404784  65.34807018
12.5  835.5240752  199.5179405  65.68735726
12.6  840.424422  195.1178009  66.03322634
12.7  845.3017912  190.6404237  66.38544357
12.8  850.1562905  186.0861709  66.74377961
12.9  854.9880273  181.455403  67.10800977
13  859.7971081  176.7484789  67.47791405
13.1  864.5836394  171.9657556  67.85327718
13.2  869.3477267  167.1075885  68.23388867
13.3  874.0894753  162.1743314  68.61954281
13.4  878.80899  157.1663364  69.0100387
13.5  883.506375  152.0839539  69.40518021
13.6  888.1817341  146.9275328  69.80477603
13.7  892.8351706  141.6974201  70.20863956
13.8  897.4667873  136.3939614  70.61658897
13.9  902.0766864  131.0175007  71.02844708
14  906.6649699  125.5683803  71.44404137
14.1  911.231739  120.0469408  71.86320388
14.2  915.7770946  114.4535213  72.28577121
14.3  920.3011372  108.7884594  72.71158438
14.4  924.8039667  103.052091  73.14048884
14.5  929.2856826  97.24475048  73.57233434
14.6  933.7463838  91.36677056  74.00697487
14.7  938.1861689  85.41848251  74.44426861
14.8  942.605136  79.40021598  74.8840778
14.9  947.0033827  73.31229911  75.32626872
15  951.3810061  67.15505849  75.77071153
15.1  955.738103  60.92881917  76.21728025
15.2  960.0747695  54.63390469  76.66585265
15.3  964.3911015  48.27063707  77.11631017
15.4  968.6871944  41.83933681  77.56853781
15.5  972.963143  35.3403229  78.02242407
15.6  977.2190419  28.77391287  78.47786087
15.7  981.4549849  22.14042273  78.93474344
15.8  985.6710657  15.44016701  79.39297023
15.9  989.8673774  8.673458783  79.85244288
16  994.0440127  1.840609634  80.31306605
16.1  998.2010639  -5.058070299  80.77474744
16.2  1002.338623  -12.02227234  81.23739761
16.3  1006.456781  -19.05168926  81.70092996
16.4  1010.555629  -26.14601526  82.16526066
16.5  1014.635258  -33.30494599  82.63030852
16.6  1018.695757  -40.52817851  83.09599497
16.7  1022.737217  -47.81541133  83.56224392
16.8  1026.759726  -55.16634434  84.02898178
16.9  1030.763375  -62.58067885  84.49613731
17  1034.74825  -70.05811758  84.96364158
17.1  1038.71444  -77.59836463  85.43142789
17.2  1042.662033  -85.2011255  85.89943175
17.3  1046.591115  -92.86610706  86.36759074
17.4  1050.501775  -100.5930176  86.8358445
17.5  1054.394097  -108.3815666  87.30413467
17.6  1058.268168  -116.2314652  87.77240481
17.7  1062.124074  -124.1424257  88.24060033
17.8  1065.9619  -132.1141617  88.70866847
17.9  1069.78173  -140.1463883  89.17655822
18  1073.583649  -148.2388218  89.64422028


# Initial Velocity :    125 meters per second . 
0  0  0  150
0.1  10.58171522  10.53274195  148.6062214
0.2  21.11381307  20.91822635  147.2222387
0.3  31.5965262  31.15714366  145.8480676
0.4  42.03008618  41.25018116  144.4837247
0.5  52.41472349  51.19802285  143.1292283
0.6  62.75066752  61.00134957  141.7845978
0.7  73.0381466  70.66083893  140.4498541
0.8  83.27738797  80.17716539  139.1250194
0.9  93.46861783  89.55100023  137.8101175
1  103.6120613  98.78301159  136.5051734
1.1  113.7079424  107.8738645  135.2102137
1.2  123.7564843  116.8242208  133.9252667
1.3  133.7579087  125.6347393  132.6503618
1.4  143.7124368  134.3060757  131.3855302
1.5  153.6202884  142.8388826  130.1308048
1.6  163.4816824  151.2338097  128.8862198
1.7  173.2968365  159.4915033  127.6518113
1.8  183.0659677  167.6126069  126.4276168
1.9  192.7892916  175.5977612  125.2136758
2  202.4670232  183.4476034  124.010029
2.1  212.0993762  191.1627681  122.8167194
2.2  221.6865633  198.7438868  121.6337913
2.3  231.2287964  206.191588  120.461291
2.4  240.7262862  213.5064973  119.2992665
2.5  250.1792425  220.6892374  118.1477675
2.6  259.5878742  227.740428  117.0068458
2.7  268.9523891  234.6606859  115.8765548
2.8  278.272994  241.4506252  114.7569499
2.9  287.5498949  248.1108567  113.6480882
3  296.7832966  254.6419888  112.5500288
3.1  305.9734032  261.0446267  111.4628326
3.2  315.1204176  267.3193731  110.3865627
3.3  324.2245419  273.4668275  109.3212837
3.4  333.2859772  279.4875868  108.2670622
3.5  342.3049237  285.3822451  107.223967
3.6  351.2815807  291.1513938  106.1920684
3.7  360.2161463  296.7956212  105.1714389
3.8  369.108818  302.3155131  104.1621527
3.9  377.9597922  307.7116527  103.1642859
4  386.7692644  312.98462  102.1779165
4.1  395.5374293  318.1349927  101.2031243
4.2  404.2644804  323.1633457  100.239991
4.3  412.9506107  328.070251  99.28859975
4.4  421.596012  332.8562781  98.34903579
4.5  430.2008752  337.5219939  97.42138585
4.6  438.7653904  342.0679624  96.50573832
4.7  447.2897469  346.4947452  95.60218314
4.8  455.7741329  350.802901  94.71081179
4.9  464.2187358  354.9929863  93.83171714
5  472.6237423  359.0655545  92.96499345
5.1  480.9893379  363.0211567  92.1107362
5.2  489.3157074  366.8603415  91.26904207
5.3  497.6030349  370.5836545  90.44000878
5.4  505.8515032  374.1916392  89.623735
5.5  514.0612948  377.6848363  88.82032024
5.6  522.2325908  381.0637842  88.02986466
5.7  530.3655719  384.3290184  87.25246901
5.8  538.4604177  387.4810721  86.48823439
5.9  546.5173069  390.5204762  85.73726217
6  554.5364177  393.4477587  84.99965374
6.1  562.517927  396.2634455  84.2755104
6.2  570.4620112  398.9680598  83.56493308
6.3  578.3688459  401.5621224  82.86802223
6.4  586.2386056  404.0461516  82.18487753
6.5  594.0714643  406.4206636  81.5155977
6.6  601.8675949  408.6861716  80.86028024
6.7  609.6271696  410.8431869  80.21902122
6.8  617.35036  412.8922183  79.59191499
6.9  625.0373365  414.8337719  78.97905395
7  632.6882689  416.6683518  78.38052824
7.1  640.3033264  418.3964596  77.79642549
7.2  647.8826771  420.0185945  77.22683051
7.3  655.4264884  421.5352535  76.67182503
7.4  662.934927  422.9469311  76.13148737
7.5  670.4081587  424.2541195  75.60589214
7.6  677.8463487  425.4573087  75.09510997
7.7  685.2496611  426.5569864  74.59920716
7.8  692.6182597  427.5536379  74.11824539
7.9  699.9523071  428.4477463  73.65228143
8  707.2519654  429.2397924  73.20136682
8.1  714.5173957  429.9302548  72.76554756
8.2  721.7487587  430.5196098  72.34486385
8.3  728.946214  431.0083315  71.93934979
8.4  736.1099206  431.3968918  71.54903306
8.5  743.2400368  431.6857604  71.17393474
8.6  750.3367201  431.8754046  70.81406899
8.7  757.4001273  431.9662897  70.46944283
8.8  764.4304143  431.9588789  70.14005591
8.9  771.4277365  431.8536329  69.82590034
9  778.3922484  431.6510107  69.52696045
9.1  785.324104  431.3514687  69.24321268
9.2  792.2234563  430.9554614  68.97462538
9.3  799.0904577  430.4634412  68.72115874
9.4  805.9252599  429.8758582  68.48276466
9.5  812.7280139  429.1931606  68.25938669
9.6  819.49887  428.4157943  68.05096001
9.7  826.2379777  427.5442032  67.85741135
